what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964006421
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964081421
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460964086296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964092703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964094406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964094531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964101234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964468453
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460964474906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964477281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964478593
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460964478906
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1460964479234
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1460964479234
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1460964479250
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1460964479250
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1460964479250
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1460964479250
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1460964479250
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1460964479250
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1460964479250
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.408.v200904211646,"org.eclipse.jst.ws.creation.ui",1460964479250
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.104.v200904211646,"org.eclipse.jst.ws.consumption.ui",1460964479250
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.407.v200905191120,"org.eclipse.jst.ws.consumption",1460964479250
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1460964479250
